matricula_bici,pais,ciudad,numero_localizacion_origen,numero_localizacion_destino,inicio_utc,fin_utc,duracion_min,coste_eur,tipo_bici,bateria_inicio_pct,bateria_fin_pct,distancia_km,incidencia,tarifa
EB-OSL-003626,NO,Oslo,295,451,2025-09-04 00:32:49+00:00,2025-09-04 00:56:49+00:00,24,2.06,electric,61.0,42.0,5.86,none,plus
EB-OSL-001681,NO,Oslo,684,171,2025-02-02 03:26:51+00:00,2025-02-02 03:39:51+00:00,13,1.97,electric,36.0,24.0,3.76,none,standard
EB-PRG-000999,CZ,Prague,525,301,2024-02-13 17:37:54+00:00,2024-02-13 17:47:54+00:00,10,1.25,mechanical,,,1.71,none,standard
EB-MUC-003366,DE,Munich,84,455,2024-08-17 15:25:59+00:00,2024-08-17 15:33:59+00:00,8,1.24,electric,93.0,85.0,2.15,none,standard
EB-BUD-003258,HU,Budapest,383,563,2025-12-04 12:26:22+00:00,2025-12-04 12:51:22+00:00,25,2.6,electric,72.0,51.0,7.77,none,standard
EB-BRU-001458,BE,Brussels,246,338,2025-05-28 07:17:40+00:00,2025-05-28 07:26:40+00:00,9,0.6,electric,32.0,23.0,2.34,none,plus
EB-ROM-000057,IT,Rome,756,23,2025-12-03 21:58:41+00:00,2025-12-03 22:18:41+00:00,20,2.2,electric,29.0,17.0,3.4,none,standard
EB-BRU-002188,BE,Brussels,653,753,2024-08-20 16:18:49+00:00,2024-08-20 16:30:49+00:00,12,1.56,electric,85.0,77.0,3.36,none,standard
EB-ZRH-004670,CH,Zurich,606,621,2024-07-26 20:56:46+00:00,2024-07-26 21:08:46+00:00,12,1.95,electric,25.0,16.0,3.51,none,standard
EB-OSL-002055,NO,Oslo,335,101,2024-04-21 18:56:26+00:00,2024-04-21 19:01:26+00:00,5,0.72,mechanical,,,0.83,none,plus
EB-LIS-000664,PT,Lisbon,1,2,2025-09-15 19:32:14+00:00,2025-09-15 19:43:14+00:00,11,1.3,mechanical,,,2.08,vandalism,standard
EB-BUD-002378,HU,Budapest,104,656,2025-01-06 04:21:37+00:00,2025-01-06 04:59:37+00:00,38,2.0,mechanical,,,6.9,none,plus
EB-LIS-000259,PT,Lisbon,409,713,2024-10-27 07:04:51+00:00,2024-10-27 07:18:51+00:00,14,0.3,mechanical,,,2.89,none,payg
EB-LIS-000532,PT,Lisbon,326,715,2024-11-28 13:32:40+00:00,2024-11-28 13:41:40+00:00,9,0.3,electric,61.0,58.0,1.26,electrical,payg
EB-BCN-003531,ES,Barcelona,558,174,2024-05-18 23:58:53+00:00,2024-05-19 00:57:53+00:00,59,2.5,mechanical,,,14.45,none,payg
EB-ROM-004478,IT,Rome,523,128,2025-05-01 23:48:53+00:00,2025-05-01 23:50:53+00:00,2,0.3,electric,91.0,90.0,0.37,none,payg
EB-STO-004792,SE,Stockholm,62,479,2024-10-27 05:51:28+00:00,2024-10-27 06:28:28+00:00,37,2.06,electric,34.0,6.0,8.82,none,payg
EB-VIE-002551,AT,Vienna,486,634,2025-07-14 13:21:49+00:00,2025-07-14 13:34:49+00:00,13,0.3,electric,38.0,32.0,3.01,none,payg
EB-DUB-003203,IE,Dublin,568,52,2025-10-02 21:15:38+00:00,2025-10-02 22:42:38+00:00,87,6.76,electric,43.0,0.0,19.56,none,plus
EB-MUC-002805,DE,Munich,443,395,2024-01-20 09:11:15+00:00,2024-01-20 09:59:15+00:00,48,2.94,electric,35.0,5.0,9.72,none,payg
EB-BRU-002864,BE,Brussels,755,319,2025-01-27 17:45:01+00:00,2025-01-27 18:13:01+00:00,28,2.84,electric,44.0,37.0,2.96,none,standard
EB-PRG-004757,CZ,Prague,370,258,2025-06-27 06:02:42+00:00,2025-06-27 07:04:42+00:00,62,4.76,electric,29.0,0.0,13.23,none,plus
EB-PRG-000441,CZ,Prague,51,123,2025-02-23 01:10:13+00:00,2025-02-23 01:19:13+00:00,9,0.3,electric,62.0,57.0,1.9,none,payg
EB-ZRH-004979,CH,Zurich,785,778,2025-05-11 09:06:17+00:00,2025-05-11 09:32:17+00:00,26,1.06,mechanical,,,5.6,none,payg
EB-STO-003643,SE,Stockholm,387,388,2025-09-11 12:42:24+00:00,2025-09-11 12:58:24+00:00,16,0.38,electric,45.0,34.0,3.74,none,payg
EB-AMS-004766,NL,Amsterdam,418,27,2025-12-03 12:26:23+00:00,2025-12-03 12:31:23+00:00,5,0.32,mechanical,,,1.2,none,payg
EB-AMS-001754,NL,Amsterdam,26,187,2025-08-02 05:00:38+00:00,2025-08-02 05:28:38+00:00,28,2.14,electric,41.0,21.0,7.36,none,plus
EB-ROM-000001,IT,Rome,274,589,2024-12-02 23:09:20+00:00,2024-12-02 23:36:20+00:00,27,1.96,electric,88.0,62.0,7.3,electrical,plus
EB-PRG-002312,CZ,Prague,772,4,2024-07-31 05:47:38+00:00,2024-07-31 06:06:38+00:00,19,1.32,electric,96.0,89.0,3.05,none,plus
EB-HEL-004616,FI,Helsinki,355,222,2025-05-03 00:22:52+00:00,2025-05-03 01:15:52+00:00,53,2.75,mechanical,,,10.83,none,plus
EB-PAR-000300,FR,Paris,281,658,2024-08-12 01:49:22+00:00,2024-08-12 02:10:22+00:00,21,0.86,electric,24.0,11.0,6.41,none,payg
EB-LIS-000796,PT,Lisbon,1,311,2025-02-27 03:16:52+00:00,2025-02-27 05:11:52+00:00,115,9.8,electric,98.0,29.0,28.81,none,standard
EB-PAR-000270,FR,Paris,762,299,2024-06-10 02:30:10+00:00,2024-06-10 02:44:10+00:00,14,1.89,electric,99.0,91.0,3.73,none,standard
EB-AMS-003112,NL,Amsterdam,740,527,2024-06-18 20:38:54+00:00,2024-06-18 20:56:54+00:00,18,1.3,electric,41.0,30.0,4.13,none,plus
EB-BUD-004401,HU,Budapest,33,82,2025-11-13 02:26:06+00:00,2025-11-13 02:30:06+00:00,4,0.3,electric,69.0,67.0,0.93,none,payg
EB-PAR-004655,FR,Paris,633,413,2024-08-13 14:58:53+00:00,2024-08-13 15:44:53+00:00,46,3.36,mechanical,,,6.42,none,standard
EB-MUC-001321,DE,Munich,131,87,2025-03-15 05:37:49+00:00,2025-03-15 05:56:49+00:00,19,0.62,electric,51.0,39.0,4.66,none,payg
EB-CPH-004537,DK,Copenhagen,246,614,2024-01-11 22:21:44+00:00,2024-01-11 22:31:44+00:00,10,0.34,electric,64.0,56.0,2.72,none,payg
EB-AMS-001281,NL,Amsterdam,629,100,2025-02-11 00:43:29+00:00,2025-02-11 01:12:29+00:00,29,3.07,electric,78.0,56.0,7.15,none,standard
EB-BRU-001932,BE,Brussels,253,438,2024-06-01 23:11:02+00:00,2024-06-01 23:15:02+00:00,4,0.3,electric,46.0,43.0,0.96,none,payg
EB-STO-002834,SE,Stockholm,310,66,2024-08-30 10:28:35+00:00,2024-08-30 10:46:35+00:00,18,1.65,mechanical,,,2.19,none,standard
EB-PRG-001243,CZ,Prague,310,567,2025-03-20 10:59:11+00:00,2025-03-20 11:23:11+00:00,24,1.95,mechanical,,,4.79,none,standard
EB-PRG-004609,CZ,Prague,582,119,2025-08-01 13:42:20+00:00,2025-08-01 13:58:20+00:00,16,0.38,electric,50.0,37.0,4.29,none,payg
EB-ATH-004167,GR,Athens,273,472,2025-08-20 09:50:34+00:00,2025-08-20 10:13:34+00:00,23,0.94,electric,55.0,43.0,4.32,none,payg
EB-LIS-003986,PT,Lisbon,464,191,2024-07-27 19:15:33+00:00,2024-07-27 19:30:33+00:00,15,0.85,mechanical,,,4.01,none,plus
EB-ZRH-000267,CH,Zurich,459,532,2025-03-18 13:30:17+00:00,2025-03-18 13:38:17+00:00,8,1.55,electric,40.0,33.0,1.87,none,standard
EB-MUC-001865,DE,Munich,438,699,2024-05-16 13:22:19+00:00,2024-05-16 13:32:19+00:00,10,1.4,electric,49.0,46.0,1.26,none,standard
EB-BER-004267,DE,Berlin,464,460,2025-12-10 03:53:45+00:00,2025-12-10 04:51:45+00:00,58,3.0,mechanical,,,10.18,none,plus
EB-PRG-003339,CZ,Prague,108,150,2025-11-13 20:08:05+00:00,2025-11-13 20:20:05+00:00,12,0.3,electric,37.0,28.0,2.77,none,payg
EB-ATH-000363,GR,Athens,347,612,2025-03-04 07:29:34+00:00,2025-03-04 07:36:34+00:00,7,0.3,electric,55.0,49.0,2.17,none,payg
EB-PAR-001687,FR,Paris,796,164,2025-06-27 17:35:35+00:00,2025-06-27 17:55:35+00:00,20,0.77,electric,49.0,41.0,2.5,none,payg
EB-BER-004102,DE,Berlin,699,451,2024-06-21 20:18:46+00:00,2024-06-21 21:13:46+00:00,55,3.5,mechanical,,,11.31,none,standard
EB-AMS-003994,NL,Amsterdam,45,30,2025-11-30 13:02:36+00:00,2025-11-30 13:13:36+00:00,11,1.55,electric,21.0,15.0,1.89,none,standard
EB-ZRH-000862,CH,Zurich,574,373,2025-11-10 21:54:28+00:00,2025-11-10 21:56:28+00:00,2,0.38,electric,32.0,30.0,0.44,none,payg
EB-ZRH-001563,CH,Zurich,540,683,2024-03-05 00:57:58+00:00,2024-03-05 01:21:58+00:00,24,0.94,mechanical,,,3.4,none,payg
EB-STO-002969,SE,Stockholm,613,162,2025-03-27 16:18:38+00:00,2025-03-27 16:53:38+00:00,35,1.85,mechanical,,,5.16,none,plus
EB-VIE-002533,AT,Vienna,514,652,2024-11-03 07:54:19+00:00,2024-11-03 08:05:19+00:00,11,1.48,electric,60.0,53.0,2.61,none,standard
EB-BCN-002190,ES,Barcelona,216,484,2025-12-27 21:27:07+00:00,2025-12-27 21:37:07+00:00,10,0.6,electric,88.0,80.0,2.85,none,plus
EB-OSL-004016,NO,Oslo,401,551,2025-02-19 04:08:53+00:00,2025-02-19 04:17:53+00:00,9,0.36,electric,33.0,27.0,1.58,none,payg
EB-LIS-000874,PT,Lisbon,17,129,2024-10-11 13:43:08+00:00,2024-10-11 14:04:08+00:00,21,2.28,electric,63.0,52.0,3.67,none,standard
EB-WAW-003368,PL,Warsaw,418,720,2025-12-15 01:29:56+00:00,2025-12-15 01:45:56+00:00,16,1.08,electric,47.0,37.0,3.28,accident_minor,plus
EB-DUB-004535,IE,Dublin,186,6,2025-10-03 04:41:12+00:00,2025-10-03 04:51:12+00:00,10,0.6,mechanical,,,1.72,none,plus
EB-MAD-004878,ES,Madrid,762,717,2024-05-03 13:10:43+00:00,2024-05-03 13:49:43+00:00,39,2.22,electric,96.0,76.0,9.12,none,payg
EB-VIE-000854,AT,Vienna,793,100,2024-11-30 03:00:43+00:00,2024-11-30 03:27:43+00:00,27,1.26,electric,58.0,38.0,7.34,brake,payg
EB-OSL-001288,NO,Oslo,323,568,2024-05-08 00:12:22+00:00,2024-05-08 00:25:22+00:00,13,0.36,electric,98.0,89.0,3.14,none,payg
EB-BUD-001524,HU,Budapest,545,352,2024-09-17 04:14:52+00:00,2024-09-17 04:18:52+00:00,4,1.0,electric,89.0,87.0,0.71,none,standard
EB-MUC-004964,DE,Munich,155,98,2025-02-03 00:52:31+00:00,2025-02-03 01:08:31+00:00,16,1.55,mechanical,,,2.9,none,standard
EB-OSL-003260,NO,Oslo,47,176,2024-09-11 20:22:14+00:00,2024-09-11 20:25:14+00:00,3,1.2,mechanical,,,0.91,none,standard
EB-PRG-001265,CZ,Prague,527,412,2024-12-26 15:49:43+00:00,2024-12-26 15:53:43+00:00,4,0.3,electric,30.0,26.0,1.05,none,payg
EB-BRU-002013,BE,Brussels,447,64,2025-06-01 05:30:32+00:00,2025-06-01 05:55:32+00:00,25,2.6,electric,44.0,29.0,5.36,none,standard
EB-MUC-002685,DE,Munich,102,175,2024-05-17 09:18:34+00:00,2024-05-17 09:26:34+00:00,8,0.3,electric,100.0,94.0,1.7,none,payg
EB-STO-003093,SE,Stockholm,142,157,2025-03-29 03:03:58+00:00,2025-03-29 03:23:58+00:00,20,1.4,electric,74.0,66.0,2.88,none,plus
EB-BRU-002393,BE,Brussels,676,345,2025-09-29 23:47:16+00:00,2025-09-29 23:52:16+00:00,5,1.0,electric,99.0,96.0,1.28,none,standard
EB-ZRH-001284,CH,Zurich,410,186,2024-08-10 06:53:04+00:00,2024-08-10 07:02:04+00:00,9,1.65,electric,69.0,64.0,2.58,none,standard
EB-DUB-003649,IE,Dublin,52,438,2024-03-04 22:29:20+00:00,2024-03-04 22:35:20+00:00,6,1.08,electric,92.0,89.0,1.38,none,standard
EB-STO-000628,SE,Stockholm,594,537,2024-01-18 19:18:55+00:00,2024-01-18 19:31:55+00:00,13,0.3,electric,88.0,83.0,2.49,none,payg
EB-LIS-003826,PT,Lisbon,785,549,2024-03-18 04:51:43+00:00,2024-03-18 06:00:43+00:00,69,6.12,electric,46.0,0.0,22.17,none,standard
EB-ROM-004039,IT,Rome,690,753,2025-10-29 16:22:25+00:00,2025-10-29 17:01:25+00:00,39,2.22,electric,31.0,9.0,7.69,none,payg
EB-WAW-003191,PL,Warsaw,366,440,2024-10-01 03:42:25+00:00,2024-10-01 03:57:25+00:00,15,1.8,electric,37.0,21.0,4.22,none,standard
EB-OSL-000804,NO,Oslo,449,124,2025-05-28 09:29:15+00:00,2025-05-28 09:52:15+00:00,23,2.28,mechanical,,,3.78,none,standard
EB-BUD-004127,HU,Budapest,476,259,2024-08-27 04:22:52+00:00,2024-08-27 04:33:52+00:00,11,0.3,electric,97.0,88.0,2.74,none,payg
EB-PAR-004391,FR,Paris,621,776,2025-09-27 20:45:41+00:00,2025-09-27 20:47:41+00:00,2,1.1,mechanical,,,0.3,none,standard
EB-WAW-004092,PL,Warsaw,339,263,2024-01-09 09:25:24+00:00,2024-01-09 09:32:24+00:00,7,0.3,electric,99.0,91.0,2.09,none,payg
EB-DUB-001949,IE,Dublin,735,489,2024-03-11 03:57:17+00:00,2024-03-11 04:22:17+00:00,25,1.1,electric,94.0,82.0,5.34,none,payg
EB-VIE-001256,AT,Vienna,71,711,2024-05-05 00:46:34+00:00,2024-05-05 01:15:34+00:00,29,2.12,electric,97.0,81.0,6.19,none,plus
EB-MAD-001930,ES,Madrid,23,755,2025-11-10 18:21:32+00:00,2025-11-10 18:48:32+00:00,27,2.76,electric,21.0,3.0,5.18,none,standard
EB-BRU-003687,BE,Brussels,124,179,2025-02-18 10:21:05+00:00,2025-02-18 10:29:05+00:00,8,1.15,mechanical,,,2.14,none,standard
EB-MUC-000638,DE,Munich,632,713,2025-08-17 05:34:05+00:00,2025-08-17 06:04:05+00:00,30,3.0,electric,67.0,49.0,8.51,none,standard
EB-DUB-003832,IE,Dublin,785,611,2025-01-25 08:17:40+00:00,2025-01-25 09:01:40+00:00,44,4.12,electric,23.0,0.0,11.97,none,standard
EB-VIE-002414,AT,Vienna,459,293,2024-05-06 12:05:30+00:00,2024-05-06 12:07:30+00:00,2,1.0,electric,74.0,72.0,0.52,none,standard
EB-BRU-002873,BE,Brussels,357,359,2025-01-01 10:14:27+00:00,2025-01-01 10:18:27+00:00,4,0.3,electric,54.0,52.0,0.66,none,payg
EB-ATH-004054,GR,Athens,135,245,2024-10-27 04:23:49+00:00,2024-10-27 05:08:49+00:00,45,4.2,electric,26.0,7.0,9.63,lost_item,standard
EB-WAW-001865,PL,Warsaw,577,492,2024-03-10 05:58:08+00:00,2024-03-10 06:08:08+00:00,10,1.4,electric,45.0,41.0,2.09,none,standard
EB-BCN-002622,ES,Barcelona,224,527,2025-12-24 00:41:17+00:00,2025-12-24 00:50:17+00:00,9,0.6,electric,41.0,37.0,1.51,none,plus
EB-HEL-001254,FI,Helsinki,798,396,2024-11-17 22:36:43+00:00,2024-11-17 22:44:43+00:00,8,0.3,mechanical,,,1.87,none,payg
EB-ATH-000162,GR,Athens,612,132,2024-02-18 08:12:50+00:00,2024-02-18 08:54:50+00:00,42,2.46,electric,24.0,0.0,9.26,none,payg
EB-MUC-000310,DE,Munich,49,4,2024-11-29 21:52:52+00:00,2024-11-29 21:56:52+00:00,4,0.6,electric,53.0,48.0,1.3,none,plus
EB-HEL-004176,FI,Helsinki,781,411,2024-05-21 13:18:15+00:00,2024-05-21 13:25:15+00:00,7,1.16,electric,84.0,79.0,1.56,none,standard
EB-DUB-000518,IE,Dublin,760,210,2024-01-10 13:30:09+00:00,2024-01-10 13:48:09+00:00,18,1.0,mechanical,,,2.48,none,plus
EB-BRU-003151,BE,Brussels,612,9,2025-10-07 16:34:15+00:00,2025-10-07 16:36:15+00:00,2,1.0,mechanical,,,0.5,none,standard
EB-MAD-004647,ES,Madrid,107,627,2024-01-31 13:55:35+00:00,2024-01-31 14:01:35+00:00,6,1.08,electric,82.0,78.0,1.18,none,standard
EB-WAW-002203,PL,Warsaw,16,409,2024-06-17 11:13:19+00:00,2024-06-17 11:21:19+00:00,8,0.3,electric,53.0,50.0,1.6,none,payg
EB-VIE-001026,AT,Vienna,237,702,2025-03-11 01:51:01+00:00,2025-03-11 02:07:01+00:00,16,0.38,electric,70.0,59.0,4.33,none,payg
EB-WAW-004501,PL,Warsaw,475,83,2025-05-21 12:32:20+00:00,2025-05-21 12:42:20+00:00,10,1.4,electric,46.0,39.0,2.44,none,standard
EB-DUB-004792,IE,Dublin,105,14,2024-10-25 11:13:35+00:00,2024-10-25 11:35:35+00:00,22,0.86,electric,31.0,12.0,5.29,none,payg
EB-LIS-003161,PT,Lisbon,556,271,2025-09-19 00:46:13+00:00,2025-09-19 01:10:13+00:00,24,2.52,electric,47.0,31.0,6.07,none,standard
EB-OSL-003214,NO,Oslo,34,645,2024-09-04 08:46:38+00:00,2024-09-04 08:58:38+00:00,12,0.84,mechanical,,,2.51,none,plus
EB-PAR-002263,FR,Paris,639,59,2024-01-22 01:05:12+00:00,2024-01-22 01:07:12+00:00,2,0.33,electric,71.0,70.0,0.42,none,payg
EB-WAW-004691,PL,Warsaw,617,40,2025-10-04 02:21:05+00:00,2025-10-04 03:06:05+00:00,45,2.7,electric,61.0,13.0,12.78,none,payg
EB-BUD-001171,HU,Budapest,31,439,2025-05-16 10:36:59+00:00,2025-05-16 10:43:59+00:00,7,0.6,electric,84.0,79.0,1.52,none,plus
EB-PRG-004991,CZ,Prague,90,663,2025-11-15 02:44:21+00:00,2025-11-15 02:58:21+00:00,14,0.3,mechanical,,,2.94,none,payg
EB-MAD-000691,ES,Madrid,410,110,2024-03-06 17:37:30+00:00,2024-03-06 17:43:30+00:00,6,1.08,electric,47.0,45.0,1.18,none,standard
EB-STO-001171,SE,Stockholm,704,441,2025-09-19 14:35:18+00:00,2025-09-19 14:54:18+00:00,19,1.32,electric,56.0,48.0,4.02,none,plus
EB-VIE-002191,AT,Vienna,195,485,2024-09-16 19:33:02+00:00,2024-09-16 19:46:02+00:00,13,0.3,electric,62.0,49.0,3.7,none,payg
EB-PAR-001331,FR,Paris,314,379,2025-07-15 19:14:22+00:00,2025-07-15 20:12:22+00:00,58,4.88,electric,89.0,59.0,14.36,none,plus
EB-ZRH-002727,CH,Zurich,656,353,2024-11-22 17:27:41+00:00,2024-11-22 18:16:41+00:00,49,5.65,electric,76.0,52.0,9.91,none,standard
EB-DUB-001494,IE,Dublin,390,702,2024-09-22 07:25:44+00:00,2024-09-22 07:42:44+00:00,17,0.46,electric,74.0,62.0,3.17,none,payg
EB-LIS-003933,PT,Lisbon,379,371,2024-05-20 13:23:24+00:00,2024-05-20 13:34:24+00:00,11,0.68,electric,60.0,51.0,2.94,none,plus
EB-PAR-003173,FR,Paris,195,325,2025-10-30 03:24:39+00:00,2025-10-30 03:48:39+00:00,24,2.77,electric,72.0,57.0,7.2,none,standard
EB-MAD-004891,ES,Madrid,39,327,2024-09-12 13:59:48+00:00,2024-09-12 14:18:48+00:00,19,2.12,electric,45.0,30.0,5.09,none,standard
EB-MAD-000583,ES,Madrid,173,137,2024-07-24 10:02:21+00:00,2024-07-24 10:27:21+00:00,25,2.6,electric,96.0,81.0,4.41,none,standard
EB-STO-003958,SE,Stockholm,705,94,2024-07-05 22:17:18+00:00,2024-07-05 22:36:18+00:00,19,0.62,electric,24.0,5.0,5.44,none,payg
EB-ZRH-004262,CH,Zurich,359,313,2024-08-22 11:28:52+00:00,2024-08-22 11:39:52+00:00,11,0.38,electric,39.0,29.0,3.11,none,payg
EB-PRG-003205,CZ,Prague,494,517,2024-02-08 16:09:12+00:00,2024-02-08 16:23:12+00:00,14,0.3,mechanical,,,3.66,none,payg
EB-BUD-002235,HU,Budapest,103,428,2024-06-01 23:34:09+00:00,2024-06-01 23:48:09+00:00,14,0.3,mechanical,,,2.69,none,payg
EB-BRU-003337,BE,Brussels,550,260,2024-12-10 23:53:41+00:00,2024-12-11 00:05:41+00:00,12,0.3,mechanical,,,2.34,none,payg
EB-BUD-002388,HU,Budapest,706,643,2025-08-19 19:33:39+00:00,2025-08-19 20:13:39+00:00,40,2.3,electric,79.0,38.0,11.91,none,payg
EB-PRG-001698,CZ,Prague,167,565,2025-10-03 22:22:59+00:00,2025-10-03 22:27:59+00:00,5,0.3,electric,84.0,80.0,1.14,none,payg
EB-OSL-004944,NO,Oslo,226,537,2024-01-24 18:32:07+00:00,2024-01-24 18:57:07+00:00,25,1.32,electric,49.0,29.0,6.65,none,payg
EB-AMS-003293,NL,Amsterdam,163,633,2024-04-16 07:19:06+00:00,2024-04-16 07:23:06+00:00,4,1.05,electric,59.0,55.0,1.19,none,standard
EB-ROM-000391,IT,Rome,379,433,2024-04-05 04:15:35+00:00,2024-04-05 04:19:35+00:00,4,0.3,electric,88.0,84.0,1.07,none,payg
EB-DUB-004854,IE,Dublin,783,696,2024-09-01 09:16:46+00:00,2024-09-01 09:26:46+00:00,10,1.4,electric,30.0,22.0,2.28,none,standard
EB-STO-002119,SE,Stockholm,214,9,2024-12-20 00:48:09+00:00,2024-12-20 01:10:09+00:00,22,2.36,electric,97.0,71.0,6.6,none,standard
EB-CPH-001322,DK,Copenhagen,197,747,2025-01-16 06:19:40+00:00,2025-01-16 06:21:40+00:00,2,0.69,electric,47.0,45.0,0.47,none,plus
EB-DUB-002652,IE,Dublin,432,280,2025-06-27 01:28:36+00:00,2025-06-27 01:36:36+00:00,8,1.15,mechanical,,,2.09,brake,standard
EB-BCN-003049,ES,Barcelona,129,305,2025-08-18 18:31:29+00:00,2025-08-18 18:37:29+00:00,6,0.6,electric,100.0,94.0,1.89,none,plus
EB-BCN-003805,ES,Barcelona,252,434,2025-08-22 17:33:18+00:00,2025-08-22 17:44:18+00:00,11,1.48,electric,26.0,17.0,2.49,none,standard
EB-OSL-004816,NO,Oslo,300,438,2025-07-01 13:25:08+00:00,2025-07-01 13:36:08+00:00,11,0.36,electric,45.0,37.0,2.21,none,payg
EB-WAW-003036,PL,Warsaw,324,770,2024-06-19 12:47:15+00:00,2024-06-19 13:00:15+00:00,13,1.4,mechanical,,,4.01,none,standard
EB-BER-003623,DE,Berlin,351,437,2024-04-15 13:36:56+00:00,2024-04-15 13:46:56+00:00,10,1.25,mechanical,,,2.17,none,standard
EB-LIS-002204,PT,Lisbon,451,606,2024-01-01 19:46:13+00:00,2024-01-01 20:19:13+00:00,33,3.24,electric,88.0,60.0,7.36,electrical,standard
EB-PAR-000580,FR,Paris,641,380,2025-07-26 08:19:08+00:00,2025-07-26 08:38:08+00:00,19,2.33,electric,70.0,55.0,4.38,none,standard
EB-MAD-000839,ES,Madrid,637,285,2024-09-26 19:42:09+00:00,2024-09-26 19:46:09+00:00,4,1.0,mechanical,,,0.68,none,standard
EB-PRG-002569,CZ,Prague,34,450,2024-04-06 00:55:57+00:00,2024-04-06 00:59:57+00:00,4,0.3,electric,87.0,85.0,0.73,none,payg
EB-ROM-004330,IT,Rome,673,755,2025-01-26 18:39:02+00:00,2025-01-26 18:50:02+00:00,11,0.65,mechanical,,,2.48,none,plus
EB-DUB-004902,IE,Dublin,168,316,2024-02-05 06:20:00+00:00,2024-02-05 06:26:00+00:00,6,1.08,electric,35.0,28.0,2.07,none,standard
EB-PRG-000395,CZ,Prague,333,522,2025-07-14 20:56:20+00:00,2025-07-14 21:38:20+00:00,42,3.96,electric,90.0,76.0,6.4,none,standard
EB-ATH-003934,GR,Athens,393,227,2025-11-12 22:24:52+00:00,2025-11-12 22:43:52+00:00,19,1.05,mechanical,,,3.04,none,plus
EB-PRG-004098,CZ,Prague,562,497,2025-02-22 00:54:27+00:00,2025-02-22 00:57:27+00:00,3,1.0,electric,68.0,66.0,0.75,none,standard
EB-PRG-000647,CZ,Prague,228,322,2025-01-16 10:36:47+00:00,2025-01-16 10:49:47+00:00,13,1.64,electric,100.0,89.0,3.64,none,standard
EB-MUC-003360,DE,Munich,618,512,2024-07-12 15:51:30+00:00,2024-07-12 16:02:30+00:00,11,0.68,electric,21.0,15.0,1.88,none,plus
EB-BRU-002557,BE,Brussels,123,669,2025-03-22 04:58:38+00:00,2025-03-22 05:08:38+00:00,10,1.25,mechanical,,,2.07,none,standard
EB-ROM-000345,IT,Rome,339,528,2024-06-10 18:29:44+00:00,2024-06-10 18:32:44+00:00,3,1.0,electric,48.0,46.0,0.98,none,standard
EB-WAW-002749,PL,Warsaw,119,53,2025-04-15 04:18:37+00:00,2025-04-15 04:27:37+00:00,9,0.6,electric,87.0,76.0,3.0,none,plus
EB-LIS-004935,PT,Lisbon,725,683,2024-09-07 16:36:51+00:00,2024-09-07 16:39:51+00:00,3,0.3,electric,73.0,71.0,0.47,none,payg
EB-ROM-000227,IT,Rome,63,418,2024-06-25 11:28:13+00:00,2024-06-25 11:56:13+00:00,28,2.15,mechanical,,,5.38,none,standard
EB-PRG-002614,CZ,Prague,519,27,2024-06-10 10:57:44+00:00,2024-06-10 11:11:44+00:00,14,0.3,electric,30.0,18.0,5.23,none,payg
EB-PAR-001368,FR,Paris,296,211,2025-05-03 19:57:10+00:00,2025-05-03 20:39:10+00:00,42,4.36,electric,35.0,7.0,10.44,none,standard
EB-BUD-001416,HU,Budapest,694,647,2024-12-10 18:42:00+00:00,2024-12-10 18:45:00+00:00,3,0.3,electric,37.0,34.0,0.85,none,payg
EB-VIE-004814,AT,Vienna,489,546,2025-05-13 01:58:09+00:00,2025-05-13 02:40:09+00:00,42,2.85,mechanical,,,9.36,none,standard
EB-MUC-000262,DE,Munich,13,556,2025-02-03 22:53:37+00:00,2025-02-03 23:37:37+00:00,44,1.75,mechanical,,,7.97,none,payg
EB-OSL-003086,NO,Oslo,759,281,2024-04-10 01:08:31+00:00,2024-04-10 01:11:31+00:00,3,0.36,electric,21.0,18.0,0.72,none,payg
EB-PAR-000946,FR,Paris,180,400,2025-01-20 08:52:43+00:00,2025-01-20 09:02:43+00:00,10,0.66,mechanical,,,1.97,none,plus
EB-VIE-001371,AT,Vienna,508,495,2024-08-29 12:06:35+00:00,2024-08-29 12:08:35+00:00,2,0.3,electric,57.0,55.0,0.64,none,payg
EB-MUC-002827,DE,Munich,94,346,2024-11-22 22:40:07+00:00,2024-11-22 23:18:07+00:00,38,2.14,electric,52.0,18.0,9.35,none,payg
EB-ZRH-002538,CH,Zurich,512,413,2024-01-31 01:49:17+00:00,2024-01-31 02:21:17+00:00,32,1.44,mechanical,,,4.58,none,payg
EB-BUD-004091,HU,Budapest,204,368,2024-10-08 00:58:35+00:00,2024-10-08 01:42:35+00:00,44,4.12,electric,63.0,30.0,8.77,none,standard
EB-BCN-001166,ES,Barcelona,410,578,2024-11-27 04:02:48+00:00,2024-11-27 04:25:48+00:00,23,2.44,electric,34.0,18.0,5.47,none,standard
EB-OSL-001978,NO,Oslo,506,668,2024-03-24 17:56:12+00:00,2024-03-24 17:59:12+00:00,3,0.72,mechanical,,,0.62,none,plus
EB-BUD-000579,HU,Budapest,297,541,2024-12-25 12:49:53+00:00,2024-12-25 12:51:53+00:00,2,0.3,electric,78.0,77.0,0.4,none,payg
EB-BRU-003299,BE,Brussels,710,669,2024-03-19 16:46:29+00:00,2024-03-19 16:49:29+00:00,3,1.0,electric,73.0,70.0,0.76,none,standard
